CustomerKey,Gender,Name,City,State,Country,Continent,Birthday,Age
1214271,Male,Matthew Ray,East Waterford,Pennsylvania,United States,North America,1939-09-08,84
1214274,Female,Brenda Farris,Lafayette,Indiana,United States,North America,1999-10-11,24
1214363,Male,William Gonzalez,Edison,Georgia,United States,North America,1985-09-06,38
1214389,Female,Shirley Rosson,Carrollton,Texas,United States,North America,1995-03-25,29
1214559,Male,Alex Kelly,Stlouis,Missouri,United States,North America,1988-11-18,35
1214791,Male,Rafael Bates,Norfolk,Virginia,United States,North America,1950-03-28,74
1214993,Male,James Marquez,Lakewood,New Jersey,United States,North America,1937-11-28,86
1215013,Female,Grace Jones,Powersville,Missouri,United States,North America,1937-09-16,86
1215225,Male,Eric McIntosh,Albany,New York,United States,North America,1982-09-22,41
1215249,Male,Adam Walker,Los Angeles,California,United States,North America,1937-05-22,87
1215617,Female,Michelle Thornton,Cambridge,Massachusetts,United States,North America,1972-07-08,52
1215660,Female,Frances Bacher,Wilton,Connecticut,United States,North America,2000-05-03,24
1215693,Female,Jeri Mitchell,Pittsboro,North Carolina,United States,North America,1967-10-09,56
1215706,Female,Ashley Anderson,Irvine,California,United States,North America,1951-08-04,73
1215815,Female,Ila Gallardo,Chantilly,Virginia,United States,North America,1971-09-10,52
1216454,Male,Joseph Karcher,Ocala,Florida,United States,North America,1979-11-28,44
1216890,Female,Tonya Miller,Chantilly,Virginia,United States,North America,1960-06-03,64
1216913,Male,Donald Woodie,Garden Grove,California,United States,North America,1939-04-16,85
1217088,Male,Mark Trask,Brook Park,Ohio,United States,North America,1970-03-27,54
1217153,Female,Beverly Childress,Lyndhurst,New Jersey,United States,North America,1967-03-03,57
1217161,Male,Michael Miller,Herndon,Virginia,United States,North America,1973-05-19,51
1217343,Female,Laura Lara,Batesville,Arkansas,United States,North America,1942-08-21,81
1217450,Female,Bonnie Linkous,Saint Louis,Missouri,United States,North America,1972-03-22,52
1217567,Male,Christopher Calaway,San Francisco,California,United States,North America,1947-02-18,77
1218135,Male,Derek Gordon,Bloomsburg,Pennsylvania,United States,North America,1974-08-27,49
1218187,Female,Melissa Young,Washington,Maryland,United States,North America,1993-11-15,30
1218356,Male,Jonathan Jones,Walnut,California,United States,North America,1961-10-12,62
1218412,Female,Miriam Whitehead,San Antonio,Texas,United States,North America,1953-09-06,70
1218731,Female,Judy Stanley,Manes,Missouri,United States,North America,1977-03-27,47
1218776,Male,Charles Huntington,Lexington,Kentucky,United States,North America,1965-11-10,58
1218806,Female,Elizabeth Bronson,Okeechobee,Florida,United States,North America,1975-07-23,49
1218895,Male,Arthur Moore,Madison,New Jersey,United States,North America,2000-07-08,24
1219366,Female,Frances Green,Clarksburg,West Virginia,United States,North America,1958-02-19,66
1219391,Male,Oscar Sullivan,Morristown,New Jersey,United States,North America,1980-07-05,44
1219486,Male,Lee Crowe,Raleigh,North Carolina,United States,North America,1942-12-27,81
1219636,Female,Mary Alfaro,Madison,Wisconsin,United States,North America,1957-06-08,67
1219767,Male,Juan Fries,Bolton,Mississippi,United States,North America,1937-04-01,87
1220106,Female,Sallie Martin,Atlanta,Georgia,United States,North America,1952-12-28,71
1220428,Male,Wesley Larson,Framingham,Massachusetts,United States,North America,1963-09-26,60
1220494,Female,Mary Wells,Albany,Georgia,United States,North America,1962-02-03,62
1221117,Female,Gail Gonsalves,Meriden,Connecticut,United States,North America,1985-11-13,38
1221220,Female,Rena Gallagher,Scottsdale,Arizona,United States,North America,1974-12-29,49
1221358,Female,Becky Summers,Norcross,Georgia,United States,North America,1938-06-02,86
1221391,Female,Mary Brennan,Wichita,Arkansas,United States,North America,1979-04-23,45
1221793,Male,James Harris,San Diego,California,United States,North America,1970-08-06,54
1221906,Female,Rhoda Garza,Fort Smith,Arkansas,United States,North America,1947-12-30,76
1221984,Female,Minnie Littlejohn,Baltimore,Maryland,United States,North America,1942-03-11,82
1222380,Male,Mario Culpepper,Fort Washington,Pennsylvania,United States,North America,1936-10-02,87
1222785,Male,Jewel Krebs,Ceresco,Nebraska,United States,North America,1981-12-23,42
1222892,Female,Elizabeth Glass,East Syracuse,New York,United States,North America,1955-11-05,68
1223048,Female,Lynn Lowe,Long Island City,New York,United States,North America,1973-04-01,51
1223111,Male,James Alsup,Readlyn,Iowa,United States,North America,1937-07-15,87
1223138,Female,Renee Middleton,Fremont,California,United States,North America,1957-07-17,67
1223141,Female,Florence Coles,Jackson,Mississippi,United States,North America,1985-11-22,38
1223146,Male,Charles Gonzalez,Gloucester,Massachusetts,United States,North America,1965-09-25,58
1223270,Female,Dale Samaniego,Silver Spring,Maryland,United States,North America,1958-12-22,65
1223275,Male,Jay Holmes,Staten Island,New York,United States,North America,1981-08-05,43
1223404,Female,Marilyn Clayton,Science Hill,Kentucky,United States,North America,1971-05-08,53
1224103,Female,Ada Hanlon,Winooski,Vermont,United States,North America,1965-01-20,59
1224252,Male,Hugh Broome,Roanoke,Virginia,United States,North America,1972-01-25,52
1224434,Male,Edwin Trent,Fresno,California,United States,North America,1935-06-09,89
1224444,Female,Donna Thompson,Westfield,New Jersey,United States,North America,1974-03-15,50
1224615,Female,Paula Barker,Dalton,Georgia,United States,North America,1961-01-15,63
1224732,Male,Michael Martin,Pensacola,Florida,United States,North America,1974-09-19,49
1225213,Female,Debra Collier,Cutchogue,New York,United States,North America,1993-05-30,31
1226012,Male,August Taylor,Mobile,Alabama,United States,North America,1959-03-02,65
1226053,Female,Elizabeth Johnson,Tukwila,Washington,United States,North America,1997-07-04,27
1226067,Male,Walter Elder,San Diego,California,United States,North America,1984-12-18,39
1226164,Female,Betty Coogan,Indian Rocks (Beach),Florida,United States,North America,1990-02-08,34
1226315,Male,William Self,Montgomery,Alabama,United States,North America,1993-04-26,31
1226365,Female,Jessica Taylor,Bell,California,United States,North America,1974-08-18,49
1226395,Male,Darryl Stec,Bridgeport,Connecticut,United States,North America,1945-09-05,78
1226535,Female,Marilynn Furey,Evansville,Indiana,United States,North America,1951-08-27,72
1226594,Male,James Carr,Coronado,California,United States,North America,1942-07-29,82
1226702,Female,Jessica Hill,River Edge,New Jersey,United States,North America,1958-09-20,65
1226752,Male,Peter Minor,Jacksonville,Illinois,United States,North America,1987-02-15,37
1226835,Male,Alfred Gaymon,Waialua,Hawaii,United States,North America,1963-05-20,61
1227008,Female,Misty Vargas,Hanceville,Alabama,United States,North America,1997-07-25,27
1227087,Female,Cathie Allen,Belleville,Illinois,United States,North America,1945-11-29,78
1227108,Male,Marty Bolger,Knoxville,Tennessee,United States,North America,1940-06-28,84
1227572,Female,Jennifer Price,Lake Placid,Florida,United States,North America,1983-12-01,40
1227579,Male,Steve Edwards,Lexington,Kentucky,United States,North America,2000-12-01,23
1227648,Female,Brenda Martin,Camp Grove,Illinois,United States,North America,1995-01-23,29
1227874,Female,Paula Mares,Saginaw,Michigan,United States,North America,1956-12-18,67
1227891,Female,Michelle Gordon,Dallas,Texas,United States,North America,1993-12-01,30
1227948,Female,Hazel Bowman,French Settlement,Louisiana,United States,North America,1983-07-15,41
1227963,Female,Amy Carter,Denver,Colorado,United States,North America,1949-11-05,74
1228153,Female,Yolanda Parris,Garden City,New York,United States,North America,1986-09-07,37
1228187,Female,Dianne Avalos,Denver,Colorado,United States,North America,1989-04-23,35
1228544,Female,Janice Bateman,Burbank,California,United States,North America,1967-03-23,57
1228689,Male,Joseph Sheehan,Fort Lauderdale,Florida,United States,North America,1958-01-08,66
1228710,Male,John Wise,Phoenix,Arizona,United States,North America,1999-04-09,25
1228783,Male,James Watts,Houston,Texas,United States,North America,1989-11-07,34
1229112,Female,Jill Shelton,Hanover,Maryland,United States,North America,1974-02-13,50
1229492,Male,Thomas Novak,Charlotte,North Carolina,United States,North America,1976-09-24,47
1229631,Male,Philip Thorne,Glasgow,Kentucky,United States,North America,1970-04-18,54
1229784,Female,Mary Padilla,Miltonvale,Kansas,United States,North America,1941-09-19,82
1229883,Male,Charles White,Portland,Oregon,United States,North America,1962-03-23,62
1230014,Male,Nathan Crowder,Los Angeles,California,United States,North America,1973-10-26,50
1230028,Female,Gladys Crespo,Oxford,Mississippi,United States,North America,1951-07-25,73
1230034,Male,Alan Franklin,New York,New York,United States,North America,1938-04-26,86
1230071,Male,Paul Perkins,Shelton,Washington,United States,North America,1997-12-30,26
1230214,Male,Mark Puckett,Portland,Oregon,United States,North America,2000-09-27,23
1230319,Male,Stephen Lashley,Bridgeville,Pennsylvania,United States,North America,1972-03-13,52
1230348,Male,Warren Newlin,Milwaukee,Wisconsin,United States,North America,1980-06-23,44
1230356,Female,Wanda Morrissey,Pontiac,Michigan,United States,North America,1991-08-14,33
1230421,Female,Alicia Pennell,Hattiesburg,Mississippi,United States,North America,1977-10-24,46
1230469,Male,Bradley Blount,Philadelphia,Pennsylvania,United States,North America,1988-05-21,36
1230541,Female,Erin Freese,Baton Rouge,Louisiana,United States,North America,1942-11-18,81
1230567,Female,Nancy Purvis,Fairbanks,Alaska,United States,North America,1970-03-28,54
1230732,Male,Albert Pereyra,Elmsford,New York,United States,North America,2001-11-03,22
1230757,Male,Steven Gillespie,Millburn,New Jersey,United States,North America,1941-09-30,82
1231275,Male,Glenn Smith,Hazelwood,Missouri,United States,North America,2000-04-30,24
1231860,Female,Candice Fisher,Camarillo,California,United States,North America,1964-10-01,59
1231909,Female,Andrea McMurray,Overton,Nevada,United States,North America,1980-11-21,43
1232096,Male,Thomas Donlon,Sacramento,California,United States,North America,1993-03-08,31
1232128,Male,Tom Thomas,West Palm Beach,Florida,United States,North America,1938-02-20,86
1232212,Male,David Thoma,Kennewick,Washington,United States,North America,1943-11-22,80
1232332,Male,Harry Smalley,Goodland,Kansas,United States,North America,1944-11-22,79
1232357,Male,Robert Baran,Omak,Washington,United States,North America,1952-07-16,72
1232377,Male,Larry Carlton,Centerville,Virginia,United States,North America,1993-05-28,31
1232421,Female,Bessie Lowe,Cambridge,Massachusetts,United States,North America,1993-12-30,30
1232687,Female,Cathy Bailey,Indianapolis,Indiana,United States,North America,1961-07-06,63
1232857,Female,Jessica Stevenson,Houston,Texas,United States,North America,1958-01-11,66
1232975,Female,Patricia Post,Tampa,Florida,United States,North America,1966-08-16,57
1233069,Male,Lance Barton,Dallas,Texas,United States,North America,2001-07-25,23
1233116,Male,Jay Murillo,Fort Worth,Texas,United States,North America,2000-07-22,24
1233278,Male,Rick Rawls,Dayton,Ohio,United States,North America,1945-09-25,78
1233423,Male,Patrick Mill,Stevens Point,Wisconsin,United States,North America,1998-07-01,26
1233629,Male,John Delaney,Fort Myers,Florida,United States,North America,1995-08-12,29
1233674,Male,Gary Reynolds,Chicago,Illinois,United States,North America,1968-05-11,56
1233782,Male,Paul Rodgers,Maple Shade,New Jersey,United States,North America,1949-08-17,74
1233786,Female,Robin Graham,Maiden,North Carolina,United States,North America,1990-07-04,34
1233842,Male,William Harrison,Deerfield Beach,Florida,United States,North America,1951-03-11,73
1233925,Male,Robert Davis,San Marcos,Texas,United States,North America,2001-02-22,23
1233958,Female,Jacalyn Griffin,Austin,Texas,United States,North America,1984-11-11,39
1234000,Male,Mark Perkins,Newman,Illinois,United States,North America,1957-01-21,67
1234127,Male,Johnny Smith,Camp Hill,Pennsylvania,United States,North America,1977-03-06,47
1234186,Female,Lilia Dickey,Orlando,Florida,United States,North America,1988-02-24,36
1234232,Male,Hubert Fernandez,Eagleville,Pennsylvania,United States,North America,1998-08-23,25
1234478,Female,Glynda Lee,Worthington,Ohio,United States,North America,1962-12-21,61
1234624,Female,Lillian Carroll,Lexington,Kentucky,United States,North America,1985-10-31,38
1234648,Male,Kurt Leach,Woodbridge,Virginia,United States,North America,1945-12-23,78
1234718,Female,Mary McDougall,Wooster,Ohio,United States,North America,1955-02-03,69
1234917,Male,Donald Roberts,Los Angeles,California,United States,North America,1976-01-30,48
1234949,Female,Ruth Diaz,Houston,Texas,United States,North America,1951-08-19,72
1234994,Female,Dawn Burke,Ashland,Oregon,United States,North America,1936-09-30,87
1235071,Male,George Gardner,Westland,Michigan,United States,North America,1949-05-02,75
1235189,Female,Carolyn Fray,Whitestone,New York,United States,North America,1966-12-03,57
1235343,Female,Millie McCurry,Corpus Christi,Texas,United States,North America,1963-04-02,61
1235364,Female,Lori Bivins,Winston Salem,North Carolina,United States,North America,1970-08-30,53
1235559,Male,Luther Horton,Sedalia,Missouri,United States,North America,1987-05-05,37
1235636,Male,Vince Toney,Atlanta,Georgia,United States,North America,1965-07-03,59
1235768,Female,Ruth Gaytan,Chicago,Illinois,United States,North America,1987-02-11,37
1235846,Female,Rossie Gaona,Schaumburg,Illinois,United States,North America,1985-03-01,39
1236256,Male,Joseph Hutchens,Golden Valley,Minnesota,United States,North America,1983-03-08,41
1236601,Female,Norma Fuentes,Northglenn,Colorado,United States,North America,1986-11-28,37
1236924,Female,Florence Salazar,Geneva,Illinois,United States,North America,1953-11-13,70
1236959,Male,Ollie O'Sullivan,Midlands,Texas,United States,North America,1949-09-09,74
1237096,Female,Rosemary Cantu,Columbus,Ohio,United States,North America,1966-02-06,58
1237493,Female,Janet Galloway,Qulin,Missouri,United States,North America,1968-07-16,56
1237683,Male,Leroy Cloninger,Hampton,New Hampshire,United States,North America,1989-09-16,34
1237819,Male,Leonard Anderson,Beltsville,Virginia,United States,North America,1983-09-06,40
1237927,Female,Stephanie Green,Jackson,Mississippi,United States,North America,1961-05-19,63
1237959,Female,Cindy Moore,Murphy,North Carolina,United States,North America,1956-02-07,68
1238419,Female,Susan Ruth,Cleveland,Ohio,United States,North America,1977-04-28,47
1238645,Female,Elena Williams,Quartzsite,Arizona,United States,North America,1941-06-29,83
1238858,Male,William King,Globe,Arizona,United States,North America,1979-06-11,45
1238868,Female,Kathryn Kennedy,Succasunna,New Jersey,United States,North America,1998-04-24,26
1239188,Male,Luke Waters,New Orleans,Louisiana,United States,North America,1991-02-02,33
1239282,Male,Antony Burke,Fresno,California,United States,North America,1979-08-27,44
1239387,Male,Michael Odom,Peoria,Illinois,United States,North America,1941-03-03,83
1239466,Male,Sheldon Brooks,Waipahu,Hawaii,United States,North America,1960-05-18,64
1239489,Female,Barbara Latta,New Brighton,Minnesota,United States,North America,1982-04-11,42
1239615,Female,Frances Herren,Fargo,North Dakota,United States,North America,1957-05-04,67
1239749,Male,Robert Huerta,San Mateo,California,United States,North America,1985-01-12,39
1239772,Female,Loretta Krajewski,Columbus,Ohio,United States,North America,1976-06-18,48
1239780,Female,Janet Weiss,Gast Glacier Park,Montana,United States,North America,1966-02-27,58
1240089,Male,Raymond Morrison,Columbia,South Carolina,United States,North America,1953-11-27,70
1240113,Male,Daniel Hays,Three Rivers,Michigan,United States,North America,1981-07-20,43
1240195,Male,Lewis Sanchez,Philadelphia,Pennsylvania,United States,North America,1967-04-09,57
1240319,Male,Davis Varley,Seymour,Indiana,United States,North America,1942-08-29,81
1240329,Female,Amber Hodge,Texarkana,Texas,United States,North America,1978-09-03,45
1240339,Male,Charles Mosley,Hingham,Massachusetts,United States,North America,2000-05-26,24
1240472,Male,Donald Stubbs,Plains,Pennsylvania,United States,North America,1949-06-19,75
1240492,Female,Virginia Dillard,West Portsmouth,Ohio,United States,North America,1964-10-27,59
1240494,Female,Irene Jones,Rochelle Park,New Jersey,United States,North America,1940-07-03,84
1240530,Female,Cathy James,Wilmington,Ohio,United States,North America,1962-08-30,61
1240603,Female,Jennifer Greenway,Flanagan,Illinois,United States,North America,1978-06-18,46
1240746,Female,Lori Legg,Saginaw,Michigan,United States,North America,1999-06-27,25
1240776,Female,Heather McIlvain,Moscow Mills,Missouri,United States,North America,1954-11-20,69
1240904,Male,Marion Stromain,Toms River,New Jersey,United States,North America,1979-06-23,45
1240910,Male,Wiley Santiago,Atlanta,Georgia,United States,North America,1949-12-05,74
1241018,Female,Brenda Vowels,Newark,New Jersey,United States,North America,1943-06-15,81
1241093,Male,Carl Roehl,Greenwood,Mississippi,United States,North America,1980-01-15,44
1241140,Female,Ruth Lyons,El Paso,Texas,United States,North America,1980-03-27,44
1241190,Female,Patricia Wyatt,Longview,Texas,United States,North America,1964-02-29,60
1241253,Female,Christina Custer,Rahway,New Jersey,United States,North America,1950-04-17,74
1241312,Male,Bobby Todd,Beulaville,North Carolina,United States,North America,1946-02-09,78
1241542,Female,Pamela Serrano,Utica,New York,United States,North America,1992-11-14,31
1241547,Female,Nora Jared,Farmingdale,New York,United States,North America,1972-12-28,51
1241710,Male,Lonny Guynn,Metropolis,Illinois,United States,North America,1995-07-19,29
1241747,Male,Philip Thomas,Corrigan,Texas,United States,North America,1993-04-21,31
1241748,Male,William Figueroa,Jackson,Mississippi,United States,North America,1985-10-25,38
1241860,Male,Michael Garcia,Enid,Oklahoma,United States,North America,1955-08-09,69
1241863,Female,Dorothy Castro,Lexington,Kentucky,United States,North America,1992-12-10,31
1242018,Female,Corinna Meaney,White Plains,New York,United States,North America,1980-08-18,43
1242026,Female,Estefana Riley,Park Ridge,Illinois,United States,North America,1938-04-23,86
1242050,Female,Marketta Thompson,Southfield,Michigan,United States,North America,2000-05-16,24
1242225,Female,Jill Gonzalez,Wadena,Minnesota,United States,North America,1996-08-13,28
1242320,Female,Rebecca Browne,Cliffside Park,New Jersey,United States,North America,1956-02-08,68
1242463,Female,Meagan Gibson,Harrisburg,Pennsylvania,United States,North America,1952-07-21,72
1242475,Female,Lisa Spain,Memphis,Tennessee,United States,North America,1947-02-18,77
1242504,Male,William Kifer,Washington,Washington DC,United States,North America,1994-01-04,30
1242570,Female,Ericka Wimmer,Worcester,Massachusetts,United States,North America,1988-02-19,36
